2021-07-13 15:28:02,417 | train | INFO | Config : {'random_seed': 42}
2021-08-04 13:42:10,151 | train | INFO | hyp: ['The Preju City prepares a rich traditional culture program centered on the Preju Hanok village during the Preju New Year holidays.']
2021-08-04 13:42:18,066 | train | INFO | ref: ['It is said that Byeongpungbawi Rock is so beautiful that Sinseon (Taoist hermit with miraculous powers) came down to live here and he or she gave the name of Byeongpungdo.']
2021-08-04 13:42:18,066 | train | INFO | hyp: ['It is also said that the freshness of the stone is beautiful to live here, and that the freshness has been called the stone.']
2021-08-04 13:42:24,309 | train | INFO | ref: ['This is not the first word he made, but it has been explosively popular since last summer.']
2021-08-04 13:42:24,310 | train | INFO | hyp: ['It is not a word he made for the first time but a word that has been explosively popular since last summer.']
2021-08-04 13:42:28,751 | train | INFO | ref: ['It is not to just imitate anyone, but to imitate those who are good.']
2021-08-04 13:42:28,752 | train | INFO | hyp: ['It is not to imitate anyone but imitate those who are good.']
2021-08-04 13:42:33,111 | train | INFO | ref: ['It is a landscape of Macau 300 years ago that I imagine.']
2021-08-04 13:42:33,111 | train | INFO | hyp: ['It is a landscape of Macau 300 years ago that I imagine.']
2021-08-04 13:42:42,852 | train | INFO | ref: ['However, as the powers reacted coldly whereas the media around the world were cooperative, the resentful patriot lamented day after day and died after failing to overcome his righteous indignation.']
2021-08-04 13:42:42,852 | train | INFO | hyp: ['However, as the media in all countries are co-operative, the enthusiastic for this has been overwhelming every year but has failed to overcome suspicions.']
2021-08-04 13:42:54,049 | train | INFO | ref: ['Hide & Seek, located next to Gyeongbokgung Palace, is located in the center of Seoul, and is ideally located to visit Gyeongbokgung Palace and other major tourist spots on foot.']
2021-08-04 13:42:54,050 | train | INFO | hyp: ['Hide & Seek, located next to Gyeongbok Palace, is located in the center of Seoul, and is ideal to visit Gyeongbok Palace and the major tourist spots by foot.']
2021-08-04 13:43:04,088 | train | INFO | ref: ['If you order the noodles with a side of grilled ribs, you can select between noodles in broth and spicy noodles and you can eat noodles with charcoal-grilled ribs. There is also a common noodle menu that ribs are not provided.']
2021-08-04 13:43:04,089 | train | INFO | hyp: ['There are also a common menu that is not offered for meat, and there are a common menu that is not offered for meat, and there are a common menu that is not offered for meat.']
2021-08-04 13:43:12,473 | train | INFO | ref: ["It is becoming the center of the development of local culture through various knowledge transfer programs as well as the library's intrinsic service that provides various information quickly."]
2021-08-04 13:43:12,473 | train | INFO | hyp: ["It is becoming the center of the development of the local culture through various knowledge transfer programs as well as the library's original service that provides various information quickly."]
2021-08-04 13:43:54,947 | train | INFO | ref: ['In addition, three of the top five items were rice cake desserts, with the top five items, such as the jondeukchaltteong Roll and the Real saengchoko chaltteoke, respectively ranked third and fourth place.']
2021-08-04 13:43:54,947 | train | INFO | hyp: ['In addition, three of the top five items, including Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongqing Chongq']
2021-08-04 13:44:02,502 | train | INFO | ref: ['The Sejong-si City Urban Regeneration Support Center operates three tour courses that follow the old traces of Jochiwon.']
2021-08-04 13:44:02,502 | train | INFO | hyp: ['Seongong City City City City City City City City City City City City City City City City City City City City City City City City City City City City City.']
2021-08-04 13:44:14,892 | train | INFO | ref: ['On the other hand, the number of Chinese tourists in Korea decreased from 6.13 million in 2014 to 4.17 million in 2017 and 4.79 million in 2018.It has barely recovered 6 million people to 6.02 million in 2019.']
2021-08-04 13:44:14,893 | train | INFO | hyp: ['On the other hand, the number of Chinese tourists in the country decreased from 6.13 million in 2014 to 4.17 million in 2017 and 4.79 million in 2018 but it has hardly recovered 6.6 million people with 6.62 million in 2019.']
2021-08-04 13:44:57,766 | train | INFO | ref: ["Located in Bojeong-dong, Giheung-gu, Yongin-si, Gyeonggi-do, Bojeong-dong Cafe Street (or 'Jukjeon Cafe Street') is gaining popularity as beautiful cafes are formed along the alleys of a square-shaped residential area."]
2021-08-04 13:44:57,767 | train | INFO | hyp: ['Located in Gyeonggu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-']
2021-08-04 13:45:02,012 | train | INFO | ref: ['After a long drive away from Seoul, I could arrive at the Iron Museum.']
2021-08-04 13:45:02,012 | train | INFO | hyp: ['After a long drive from Seoul, I could arrive at the Iron Museum.']
2021-08-04 13:45:12,433 | train | INFO | ref: ['Kim, who collecting and enjoying LPs as a hobby, became "business" and in these days, it will be a life that has succeeded in "FAJATS."']
2021-08-04 13:45:12,433 | train | INFO | hyp: ['Kim, who the collection and the admiration of LPs as a hobby, became a "business" and will be a life that has succeeded in " thanksgiving" with the words of these days.']
2021-08-04 13:45:35,178 | train | INFO | ref: ['The Dalseong-gun office in Daegu announced on the 20th that it had finished the 2nd Dalseong Multi-child Family Happiness Festival in a great success.']
2021-08-04 13:45:35,180 | train | INFO | hyp: ['On the 20th, the Daley-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san.']
2021-08-04 13:45:59,318 | train | INFO | ref: ["For more information on Seongbuk-gu's child-friendly policies, contact the Seongbuk-gu Office's education support officer."]
2021-08-04 13:45:59,319 | train | INFO | hyp: ['For more information on the Sexbook-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu-gu.']
2021-08-04 13:46:06,363 | train | INFO | ref: ['The Busan Metropolitan Government and the Busan Tourism Organization are planning to attract tourists from the Seoul metropolitan area for the summer vacation season.']
2021-08-04 13:46:06,364 | train | INFO | hyp: ["Busan City and Busan Tour Tour Company are to attract tourists from the city's tour for the summer vacation."]
2021-08-04 13:46:16,755 | train | INFO | ref: ['Namiseom Island, the "Snowman Heaven," presents unforgettable memories with its unique winter romance to mark the New Year of the Rat.']
2021-08-04 13:46:16,757 | train | INFO | hyp: ['The "Snowman\'s Heaven" offers unforgettable memories with a special winter romance to celebrate the New Year of the Gyeongs.']
2021-08-04 13:47:02,820 | train | INFO | ref: ['The panoramic view of Busan, the fresh seafood of Jagalchi Market, and the leisurely stroll through the 40 stairs and the bookstore alley in Bosu-dong will remain as memories of a happy trip.']
2021-08-04 13:47:02,822 | train | INFO | hyp: ['Up to the Dungdong Mountain Park, the view of Busan, the lead-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-do-']
2021-08-04 13:47:14,833 | train | INFO | ref: ['Since you have to avoid spicy, irritating, or diarrhea-causing foods and you should prepare an insulated lunch box because eating cold foods can make your stomach upset.']
2021-08-04 13:47:14,833 | train | INFO | hyp: ['Because foods that are mapped, stimulating or caused diarrhea can be avoided, and cold foods can be consumed, you should prepare a good-heated potato for a good-heated potato.']
2021-08-04 13:47:21,373 | train | INFO | ref: ['When you arrive at the observatory, you will begin to learn about the structure and principles of the astronomical telescope.']
2021-08-04 13:47:21,373 | train | INFO | hyp: ['When you arrive at the observatory, you will begin to learn about the structure and principles of the observatory.']
2021-08-04 13:47:26,583 | train | INFO | ref: ['They even boiled grape juice in a lead container or put lead directly.']
2021-08-04 13:47:26,583 | train | INFO | hyp: ['They even boiled grape juice in a powdered container or put lead directly.']
2021-08-04 13:48:09,973 | train | INFO | ref: ['Since the people of Hauido Island have lived with farming as their main business since ancient times, land has been a source of life and pride for them, but the people of Hauido have a 300 year history of blood and tears on this land.']
2021-08-04 13:48:09,974 | train | INFO | hyp: ['Since the people of Hyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeye']
2021-08-04 13:48:36,234 | train | INFO | ref: ['Nongyo consists of Yongsinje, rice planting, Gunjaengee, Ttukmaegi, Asimaegi, Shilcham, and Munmul. Choe Gwang-sun and Choe Yang-seop are functional holders.']
2021-08-04 13:48:36,234 | train | INFO | hyp: ['The farming is composed of a solvent, a collector, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine, a tangerine and a tangerine.']
2021-08-04 13:49:17,819 | train | INFO | ref: ['Sehwa 3-ri, Pyoseon-myeon, a small and cozy village where most of the residents grow tangerine farming is called a herb village.']
2021-08-04 13:49:17,820 | train | INFO | hyp: ['Seyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeye']
2021-08-04 13:49:40,924 | train | INFO | ref: ['Gyeongsangnam-do announced on the 8th that it will receive nominations for the Gyeongsangnam-do Culture Award from the 9th to the 18th of next month, targeting those who have contributed to the promotion of local culture and art and the succession and development of traditional culture.']
2021-08-04 13:49:40,925 | train | INFO | hyp: ['Gyeong-jong-do announced on the 8th that it will receive Gyeong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong-jong.']
2021-08-04 13:50:24,601 | train | INFO | ref: ['Doryeongseodang offers special memories for children to become one with nature by gardening, threshing rice, digging potatoes, and observing seasonal constellations, as well as various personality etiquette programs such as writing, etiquette, tea ceremony, Chinese language education, and calligraphy writing.']
2021-08-04 13:50:24,603 | train | INFO | hyp: ['Doryeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeongsyeong']
2021-08-04 13:50:38,925 | train | INFO | ref: ['In addition, you can enjoy Korean dishes that it shows off the taste, and there are Korean-style rooms with traditional style and grace of Korea, and there are natural mineral water provided at all rooms.']
2021-08-04 13:50:38,927 | train | INFO | hyp: ['In addition, there are Korean-style rooms with Korean-style style, and there are Korean-style rooms with Korean-style style, and there are Korean-style rooms with Korean-style style, and there are Korean-style rooms with Korean-style style.']
